Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Proprietary Compound,Compound Concentration (microMolar),Compound InChIKey,Compound SMILES,Comment [Gene Identifier],Comment [Gene Symbol],Control Type,Channels,Score,Has Phenotype,Phenoptye Annotation Level,Phenotype,Phenotype Term Name,Phenotype Term Accession
1093670866,F18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1046633507,0.001,,,1025,CDK9,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,75.40778351,,,,,
1093670866,F19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1046633507,0.0003,,,1025,CDK9,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,74.01218414,,,,,
1093670866,F20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1046633507,0.00003,,,1025,CDK9,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,62.59576416,,,,,
1093670866,F21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,30,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,987.4833374,,,,,
1093670866,F22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,10,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,987.4522095,,,,,
1093670866,F23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,3.125,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,959.6226196,,,,,
1093670866,F24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,1.25,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,388.9922485,,,,,
1093670866,G1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,0.3,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,71.54333496,,,,,
1093670866,G2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,0.1,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,71.04597473,,,,,
1093670866,G3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,0.03,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,41.63011169,,,,,
1093670866,G4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,0.0125,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,50.54861069,,,,,
1093670866,G5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,0.003,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,69.42324066,,,,,
1093670866,G6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,0.001,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,49.00709534,,,,,
1093670866,G7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,0.0003,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,70.13104248,,,,,
1093670866,G8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1054380477,0.00003,,,3156,HMGCR,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,61.8130455,,,,,
1093670866,G9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,30,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1255.531006,,,,,
1093670866,G10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,10,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1028.829712,,,,,
1093670866,G11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,3.125,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,238.2524567,,,,,
1093670866,G12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,1.25,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,117.3412399,,,,,
1093670866,G13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,66.83162689,,,,,
1093670866,G14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,692.7561035,,,,,
1093670866,G15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,193.434433,,,,,
1093670866,G16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,0.3,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,77.07212067,,,,,
1093670866,G17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,0.1,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,59.75299072,,,,,
1093670866,G18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,0.03,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,65.04819489,,,,,
1093670866,G19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,0.0125,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,62.1019516,,,,,
1093670866,G20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,0.003,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,61.45897675,,,,,
1093670866,G21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,0.001,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,61.55324554,,,,,
1093670866,G22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,0.0003,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,67.6937027,,,,,
1093670866,G23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN0202861890,0.00003,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,58.85785675,,,,,
1093670866,G24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,30,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1375.937012,,,,,
1093670866,H1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,10,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1372.680908,,,,,
1093670866,H2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,35.77095032,,,,,
1093670866,H3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,732.5328979,,,,,
1093670866,H4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,42.32510376,,,,,
1093670866,H5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,3.125,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1108.388794,,,,,
1093670866,H6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,1.25,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,116.4334335,,,,,
1093670866,H7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,0.3,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,58.15171432,,,,,
1093670866,H8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,0.1,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,195.1884308,,,,,
1093670866,H9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,0.03,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,65.51445007,,,,,
1093670866,H10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,0.0125,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,81.41036987,,,,,
1093670866,H11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,0.003,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,62.90572739,,,,,
1093670866,H12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,0.001,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,61.17868423,,,,,
1093670866,H13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,0.0003,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,66.37919617,,,,,
1093670866,H14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1122677980,0.00003,,,83903,GSG2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,65.67228699,,,,,
1093670866,H15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,30,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1102.061401,,,,,
1093670866,H16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,10,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1112.218872,,,,,
1093670866,H17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,3.125,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1086.44519,,,,,
1093670866,H18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,1.25,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,742.3764038,,,,,
1093670866,H19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,0.3,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,60.4875412,,,,,
1093670866,H20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,0.1,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,48.20145416,,,,,
1093670866,H21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,0.03,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,56.99895096,,,,,
1093670866,H22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,0.0125,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,81.41036224,,,,,
1093670866,H23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,0.003,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,64.29593658,,,,,
1093670866,H24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,0.001,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,71.51752472,,,,,
1093670866,I1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,0.0003,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,77.0254364,,,,,
1093670866,I2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1123197491,0.00003,,,#N/A,#N/A,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,45.90136719,,,,,
1093670866,I3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,30,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,927.4256592,,,,,
1093670866,I4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,10,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1197.84668,,,,,
1093670866,I5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,3.125,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1242.709839,,,,,
1093670866,I6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,1.25,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1696.099609,,,,,
1093670866,I7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,0.3,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1169.239624,,,,,
1093670866,I8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,0.1,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,278.571167,,,,,
1093670866,I9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,0.03,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,107.1545792,,,,,
1093670866,I10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,0.0125,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,61.26969147,,,,,
1093670866,I11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,0.003,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,62.22405243,,,,,
1093670866,I12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,0.001,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,76.70922089,,,,,
1093670866,I13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,0.0003,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,72.38282013,,,,,
1093670866,I14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1057293454,0.00003,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,70.35864258,,,,,
1093670866,I15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,30,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1143.473511,,,,,
1093670866,I16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,10,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1162.312622,,,,,
1093670866,I17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,65.78281403,,,,,
1093670866,I18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,713.5974121,,,,,
1093670866,I19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,42.4255867,,,,,
1093670866,I20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,3.125,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1376.363281,,,,,
1093670866,I21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,1.25,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1264.360718,,,,,
1093670866,I22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,0.3,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,173.7936096,,,,,
1093670866,I23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,0.1,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,62.16449356,,,,,
1093670866,I24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,0.03,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,72.25837708,,,,,
1093670866,J1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,0.0125,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,73.53488922,,,,,
1093670866,J2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,0.003,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,48.90331268,,,,,
1093670866,J3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,0.001,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,67.26959229,,,,,
1093670866,J4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,0.0003,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,61.0207901,,,,,
1093670866,J5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1048163792,0.00003,,,898,CCNE1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,69.96392059,,,,,
1093670866,J6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,86.69264984,,,,,
1093670866,J7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,657.381958,,,,,
1093670866,J8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,59.02741241,,,,,
1093670866,J9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,30,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,934.1046753,,,,,
1093670866,J10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,10,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1177.540039,,,,,
1093670866,J11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,3.125,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1226.977905,,,,,
1093670866,J12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,1.25,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1240.234497,,,,,
1093670866,J13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,0.3,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,229.1967926,,,,,
1093670866,J14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,0.1,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,89.71179962,,,,,
1093670866,J15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,0.03,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,78.3383255,,,,,
1093670866,J16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,0.0125,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,62.61478806,,,,,
1093670866,J17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,0.003,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,66.8605957,,,,,
1093670866,J18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,0.001,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,70.16589355,,,,,
1093670866,J19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,0.0003,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,57.65272141,,,,,
1093670866,J20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1053219913,0.00003,,,2932,GSK3B,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,80.29788208,,,,,
1093670866,J21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1036121508,30,,,1062,CENPE,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,759.7196655,,,,,
1093670866,J22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1036121508,10,,,1062,CENPE,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1154.093872,,,,,
1093670866,J23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1036121508,3.125,,,1062,CENPE,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1207.620483,,,,,
1093670866,J24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1036121508,1.25,,,1062,CENPE,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1350.902588,,,,,
1093670866,K1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1036121508,0.3,,,1062,CENPE,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1224.861572,,,,,
1093670866,K2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1036121508,0.1,,,1062,CENPE,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1199.033569,,,,,
1093670866,K3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1036121508,0.03,,,1062,CENPE,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,66.30957031,,,,,
1093670866,K4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1036121508,0.0125,,,1062,CENPE,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,56.88776016,,,,,
1093670866,K5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,SN1036121508,0.003,,,1062,CENPE,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,67.70407867,,,,,
