Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Compound Name,Compound PubChem CID,Proprietary Compound,Compound InChIKey,Compound SMILES,Comment [Gene Identifier],Comment [Gene Symbol],Control Type,Comment [Control Type Comments],Quality Control,Channels
1093711385,F8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7699,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,F9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7700,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7723,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7724,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7725,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7726,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7727,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7728,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7729,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7730,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1057353095,,,55775,TDP1,,,Pass,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7732,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7715,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1107813017,,,9367,RAB9A,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7734,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1109645165,,,3757,KCNH2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7736,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7716,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7717,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7718,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7719,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7720,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7721,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,G9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7722,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1054616339,,,23081,KDM4C,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7744,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0029193736,,,760,CA2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7746,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1101660743,,,9367,RAB9A,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7748,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1064074840,,,51053,GMNN,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7750,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1048159627,,,3757,KCNH2,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0026335498,,,5916,RARG,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7752,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7738,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Neutral Control,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1122314670,,,10013,HDAC6,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7740,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1123523429,,,3065,HDAC1,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,H9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7742,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7761,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7762,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7763,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7764,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7765,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7766,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7767,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7768,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7769,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7770,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN1029182270,,,1432,MAPK14,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7771,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7772,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7773,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7774,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7754,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0020752072,,,196,AHR,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7756,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0211840149,,,472,ATM,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7758,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,,SN0150574623,,,240,ALOX5,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,I9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7760,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7783,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7784,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7785,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7786,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7787,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7788,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7789,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7790,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7791,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7792,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7775,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7793,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7794,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7795,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7796,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7776,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7777,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7778,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7779,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7780,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7781,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,J9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7782,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7805,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7806,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7807,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7808,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7809,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7810,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7811,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7812,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7813,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7814,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7797,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7815,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7816,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7817,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7818,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7798,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7799,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7800,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7801,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7802,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7803,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,K9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7804,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,L10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7825,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,L11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7826,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,L12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7827,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
1093711385,L13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,,7828,,,,,,,,,Hoechst:DNA; Alexa Fluor 488 phalloidin:actin; mScarlet:fascin; iRFP:nuclear actin chromobody (nAC)
